cliente_key,nome,genero,data_nascimento,cidade,estado,data_cadastro,dw_record_hash,dw_valid_from,dw_valid_to,dw_is_current,cliente_sk,_gold_airflow_run_id,_gold_processed_at
2548,Benicio Garcia,M,2000-02-19,Casa Grande,AC,2025-04-14,583aeeb9385c9b7bb57bcff18be8f9d7ad33587811db0c7052a4c94576329bb8,1900-01-01,9999-12-31 23:59:59,True,91b18149b2b8309a21fb840d6e89f9d04272d2ed7434457b195e0ec81ebccf64,manual_run_1,2026-06-24 00:59:33.548
6614,Cecília Correia,F,1954-05-18,Dias do Oeste,SC,2024-12-04,23a1d86a437fc851aaa4fb0aba39f19348a58a269a83f874458375a01c300721,1900-01-01,9999-12-31 23:59:59,True,38c42bd7fcd611823cbc2e9961e35b9de3258b501698997c181636546cc02d90,manual_run_1,2026-06-24 00:59:33.548
5252,Maria Isis Nunes,F,1970-08-12,Montenegro de Azevedo,GO,2023-04-07,a52e6deaed507154e61ccc90b40e035843a917dcf7671ed6504f9a8afee184ad,1900-01-01,9999-12-31 23:59:59,True,5bed0908df4a00b05a0b4c29d2e8b1d374f13ae7e86a978e8bba23e336f93580,manual_run_1,2026-06-24 00:59:33.548
7513,Laís Rios,M,1959-04-28,Cunha de Barros,RR,2024-01-03,496390f780a511aec4e9cfde5e4817fc56549e83f74fb92d5f524a913b2c691b,1900-01-01,9999-12-31 23:59:59,True,f7b1d81af3f7a64a5a7c811e6549cc746125a7ba55511b5467ca4398bcadbe11,manual_run_1,2026-06-24 00:59:33.548
7252,Jade Casa Grande,Outro,1968-12-23,Garcia de Ferreira,AL,2023-07-15,aa3c88af4130759cbd55c76c40c95d8e25ddd3132fdb570c224e6814258330a9,1900-01-01,9999-12-31 23:59:59,True,04cecc589b5001ad9a3ee7d0fcf2ca09a418021a5d7056685a8e22f4cf58351a,manual_run_1,2026-06-24 00:59:33.548
11922,Isabel Mendonça,F,1971-09-12,Almeida,MA,2025-09-01,643fc7ac2411b9d04367fecc3016c838dc24376683b3fcfc55986d8db568bd14,1900-01-01,9999-12-31 23:59:59,True,181882d4ab6b5d5baec97ef191cd0f9573a50eae1d8e8406dd6089a988ece59b,manual_run_1,2026-06-24 00:59:33.548
9208,Arthur Gabriel Ferreira,Outro,1974-09-30,Jesus da Mata,BA,2023-07-20,d833cfb0d7f61efe50760815e3f4037ed5c98c0bac0c70942c50a8f8726b0776,1900-01-01,9999-12-31 23:59:59,True,c52aa60785fbaa9a1d4abf137a23be9f113f7925f724d32f6608867e355367c5,manual_run_1,2026-06-24 00:59:33.548
13436,Cauê Lopes,M,1986-06-19,Santos,PR,2025-01-22,cb9299c7e3c910f611527f1f68e79d322f191ee8fe0947ee045e09e19a721057,1900-01-01,9999-12-31 23:59:59,True,06413cabea12462063c08ca7dfdb99ceef9f13f31b749657015276300bab2a7a,manual_run_1,2026-06-24 00:59:33.548
9415,Cauê Garcia,Outro,1964-02-25,Sales do Amparo,RJ,2025-04-10,cf72e89d6f42e92b78ab4854447adeb4af6d5e6e717ac1eb19696abee61d85f8,1900-01-01,9999-12-31 23:59:59,True,35098591602f518a0deab1c1d80a1a57f15139e961c908b1f8a22448af1b6ab6,manual_run_1,2026-06-24 00:59:33.548
948,Davi Lucca Pereira,F,1962-07-15,Peixoto de Minas,MG,2023-11-15,cdde724a3e0721818a76cf20870c50a6df24d1a81077be58962b6883f0d5d9a2,1900-01-01,9999-12-31 23:59:59,True,e81b16ebe24b9854b1e779b807572c721bbc4a7beab57e28785572c621940f46,manual_run_1,2026-06-24 00:59:33.548
3940,Kamilly das Neves,Outro,1967-11-26,da Cunha,TO,2025-01-11,a9b0389289709dbdbbd1573a76c34bed433f65ddd278b6918e48dc0048e819e1,1900-01-01,9999-12-31 23:59:59,True,3741b4b7f78fddda63c886e551c988877db79d82aea2d034b2a9e14c9893a58c,manual_run_1,2026-06-24 00:59:33.548
17,Júlia Pimenta,F,1983-08-26,Barros,AP,2023-04-04,4eb17398dc4516ffa96ad5338634a2496368194e92ccc70bfbc3b0b31d95a595,1900-01-01,9999-12-31 23:59:59,True,cc3583db72455141ed594bb158cece2ed0dc69d257f991223b89d1c585740dee,manual_run_1,2026-06-24 00:59:33.548
2833,Breno Vargas,M,1987-12-14,Nascimento do Sul,TO,2024-05-11,3122be8d6a070f4ffb71c5ec833dfb99e301b807d84e38e02851e2d82497200d,1900-01-01,9999-12-31 23:59:59,True,7bcaad51c1140a4792799f6cf26427da69a74ed8d84799e56309e3e7e6f957cd,manual_run_1,2026-06-24 00:59:33.548
1593,Ana Luiza Fernandes,M,1977-04-21,Moreira dos Dourados,PR,2026-01-03,4a19f137358056d7d4f830233ee53b253051c95c5622287ca44a788790dca108,1900-01-01,9999-12-31 23:59:59,True,c8c1e7c490c19d220a78553706e40f3e1bb3ff5998345bbfa03dc55f01b8a6f0,manual_run_1,2026-06-24 00:59:33.548
8987,Maria Helena Casa Grande,F,1997-03-01,Aragão de Rezende,PI,2023-07-18,8b05dc7932925e90f53ccb50b8f627495caeb19888263a89e90c52dd77425f22,1900-01-01,9999-12-31 23:59:59,True,806ae3c627b5966abbcd5392750ffceb6ac911d24d10c8670e736a78c6ff12cc,manual_run_1,2026-06-24 00:59:33.548
10274,Rafaela Almeida,Outro,1989-04-14,Câmara Paulista,AL,2024-10-11,4dcec608a647d43ff386693461d9e63c487aedcc5e8e3dbeb5baad3c7740a191,1900-01-01,9999-12-31 23:59:59,True,61665d3eae30e7bb2e020d939e42667eeff0d3d72b503b09b76fc8404b3ecba0,manual_run_1,2026-06-24 00:59:33.548
6992,Pedro Henrique Santos,F,1966-10-08,Mendes Verde,PI,2023-06-06,1437a246783c1119d0b0b9290eba710a02dcf595a8d6dee241b11f1b6c84de22,1900-01-01,9999-12-31 23:59:59,True,743cb117edc9da3d10a5ba279b187af6136c428c18ccb35cac7c1a8f272d6c90,manual_run_1,2026-06-24 00:59:33.548
527,Lavínia Vasconcelos,F,1954-08-21,Fogaça do Galho,RN,2025-05-19,1677c1c0373d7ffa562307ace9cf90263c01659f23d2c37eeb1bdc64df45ea77,1900-01-01,9999-12-31 23:59:59,True,36315fcce8902c34a2847dfc2760ae02abd6f11e58cd6b5c81628772060f53b3,manual_run_1,2026-06-24 00:59:33.548
8215,Henry Gabriel Duarte,F,1983-06-17,da Mata da Prata,AC,2024-04-08,90ac0e130b1a3458144cdade0079f9570e7b35b87db3125ecf5e19c9f87e3636,1900-01-01,9999-12-31 23:59:59,True,5e7ad71e5203411e1237377448b9d7f7ccca9e8c01b0df2cb17340959964a1eb,manual_run_1,2026-06-24 00:59:33.548
12228,Igor Carvalho,Outro,1994-08-06,da Rocha do Campo,MS,2025-07-04,7f6030c9fa29b6bcd496ff974f71c3d5f5d058ccbaebdea613dde2869974c625,1900-01-01,9999-12-31 23:59:59,True,e0b0f191c0873c085bea0035f1862f026362b7a0ae1015f6c2361f5e3eb66c8f,manual_run_1,2026-06-24 00:59:33.548
12098,Cauê Abreu,F,2000-06-14,Lopes,SC,2024-07-02,ca19281ea2246caf1868e0f88320d08855e26650c398bf2ba0f5bc0257f4cf9b,1900-01-01,9999-12-31 23:59:59,True,c01b0e6bb7013425062c16189a25e626d155e84dd0d35383992dc6e6d253aa39,manual_run_1,2026-06-24 00:59:33.548
5257,Alice Costela,Outro,1954-06-10,Correia da Praia,SP,2024-02-02,39be143ce802f0fb6774724542c5e2a42a8eda95203ba2212e275932db702df4,1900-01-01,9999-12-31 23:59:59,True,bf2eb5d17ac25d596aa70d3079ce016916a2b01dbe2e75278296a1626fda89b1,manual_run_1,2026-06-24 00:59:33.548
4346,Sr. Cauê Pastor,M,1962-03-15,Lima,PI,2023-05-13,860895f32b08b402eede50a341053db6f637af99c6d429fcdfae48b5d97efc9d,1900-01-01,9999-12-31 23:59:59,True,567bfb4ac49c6ae14c5055defc6b7d9ce345f8aa26ee552a1546b9a1d0ba916c,manual_run_1,2026-06-24 00:59:33.548
11262,Josué Costela,Outro,1961-02-13,Castro,BA,2025-01-13,0cc4fc308ee3cb05f17a3ca0f9c0950a65665a92a766569d9d7822e78ae7d492,1900-01-01,9999-12-31 23:59:59,True,e04196bd0ebcf1b841c4e2b6d4229c4139d445178bdd5fb67a2cb1d9fcfa2fc1,manual_run_1,2026-06-24 00:59:33.548
6224,Sr. Gabriel Pereira,F,1999-07-18,Siqueira de Minas,MS,2023-12-29,66f44f0b7dd88bc024b176bc496b054abb8db818322ffaa7587e45332312c8cb,1900-01-01,9999-12-31 23:59:59,True,c6a8b324e9c2b2fb76f4f979d17c8e42bb59aca4d3819de8a2daf21c6d4af089,manual_run_1,2026-06-24 00:59:33.548
4379,Maria Julia Jesus,M,1970-11-18,Farias da Praia,MS,2024-01-08,238533651bb1322a5e794a5bd88b8b5e1b225f496c88d0b6aebb078e3134d218,1900-01-01,9999-12-31 23:59:59,True,e2eaf943f277ca719a31020cf50e4ba47c66d07c382b0ab0e1571375b74a43d3,manual_run_1,2026-06-24 00:59:33.548
9728,Pedro Sales,F,1992-06-27,das Neves Paulista,PE,2026-02-21,9cac9095f054c56622f21b829be87740879c5e9cc7bb93a79270fb67c6b4c749,1900-01-01,9999-12-31 23:59:59,True,abb6e328b7ed7de21fbf989e6c91fe76bd5dcc741c4b054b4f42b0277d1e5410,manual_run_1,2026-06-24 00:59:33.548
5054,Marcela Cardoso,M,1952-07-18,Freitas de Rodrigues,MS,2025-09-12,e6efefa60cf832a1e6baf81bdf57a9f7ec1c7fee92800e254d28b7e96666e933,1900-01-01,9999-12-31 23:59:59,True,245dea90e64763e2c27eea9fe1a9ca8d05dcfd1df49ef84f97275db8c0ff3f04,manual_run_1,2026-06-24 00:59:33.548
3178,Lucas Gabriel Barros,F,1973-05-08,Sá,SC,2024-09-05,783ad419ddbaa4b94bfa8fda4ad26d9d5164bfa5832871e2301bc66641a6abca,1900-01-01,9999-12-31 23:59:59,True,accdb8084bea8a6d7269214f452cc5a75a3ef38fd13b1e16eba8a2ca685e950a,manual_run_1,2026-06-24 00:59:33.548
8769,Henry Gabriel Marques,F,2007-02-03,Caldeira da Prata,CE,2024-06-04,3cc6f6666ceac468cd5acf12a4a0bea7eb06273276cd37b5781918051afd0469,1900-01-01,9999-12-31 23:59:59,True,a70b6d1dd36cb24cf23d200fd39f5492796537f4275eb710722092419ee33c76,manual_run_1,2026-06-24 00:59:33.548
3377,Isaque Borges,Outro,1981-06-07,Monteiro do Oeste,AM,2025-02-04,abe6edfa4658d38a435cc955f5ce0691912ea6324665e0f17380e0ff5a581e7f,1900-01-01,9999-12-31 23:59:59,True,348ddd283e574c8d71a09a8f45778a01ee8143224053cfb17e2730763f9d6f0b,manual_run_1,2026-06-24 00:59:33.548
1358,Dr. Benjamim Lima,Outro,1983-12-30,Cavalcante,PB,2026-03-07,8308013ded159973affb8358160094494cd997bc3ce3a2ad3e3e80f6b6590056,1900-01-01,9999-12-31 23:59:59,True,46cc0eb570707eaaf1f10e6c5262506f2bf5fdfaebcbdac1cb76b9920ecca35b,manual_run_1,2026-06-24 00:59:33.548
5757,Henrique Gomes,M,1950-11-05,Lopes de Minas,SP,2025-12-31,bef768c544a0668f37f5b597ce66728ca09d2f8cda9ce848a5a74256b06163ff,1900-01-01,9999-12-31 23:59:59,True,a16a2ae63bc718b18e6a2c9ac8fc24ed312ae2663f6c578a2c36c59b76203ce3,manual_run_1,2026-06-24 00:59:33.548
8608,Bernardo Teixeira,M,2007-09-11,Fogaça de Rodrigues,RO,2025-05-07,dc9f084cf3f7ead73fb47b042ae13ee6ce96384f8ab95580b295a7efb2c06b83,1900-01-01,9999-12-31 23:59:59,True,70884d3b8e03bc60e5ecd793ada0a705b547a4fa9a9bb4389cba437640fa667f,manual_run_1,2026-06-24 00:59:33.548
12381,Fernando Borges,M,1995-06-27,Fernandes,PR,2024-03-20,062a287bf43f459e534c8804ea55661974edef5b9c5351cfadf17ebc4f4a5585,1900-01-01,9999-12-31 23:59:59,True,01960acdddf6240f00a443e63c48fccfedd519e4e35e51fe0d603fbedfcd9d07,manual_run_1,2026-06-24 00:59:33.548
9065,Bernardo Aparecida,Outro,1954-09-22,Nascimento,CE,2024-10-22,da8b67b478928b1638c4c118879f48c690646db644dc6f1f00da11db7450e712,1900-01-01,9999-12-31 23:59:59,True,b176e6b70a52c7054c624017cbccdc5166bc2b40f4703e5f00c137763ee35554,manual_run_1,2026-06-24 00:59:33.548
13634,Ana Vitória Novaes,F,1989-05-26,Sales,SE,2025-03-17,9c71644529207db96aa2afc83699bde6ecd54d377ee2567ad6b6f3bc6dec6ea8,1900-01-01,9999-12-31 23:59:59,True,8de5996e2d524d19b040cf03796674a13fe02996bbbc1a3e6f450cec364c9a46,manual_run_1,2026-06-24 00:59:33.548
14122,Dra. Agatha Lopes,Outro,1966-05-29,Lopes,SP,2024-07-25,6a66ac5c4a943650e61ace228935e8289c36304436b5fbe14860ef0831dc065f,1900-01-01,9999-12-31 23:59:59,True,5d65c7113a8611469397dcf6f231ad8114eb6e2d2978c37696c1069de087202a,manual_run_1,2026-06-24 00:59:33.548
89,Clara Campos,F,1988-01-15,Leão,MG,2024-10-05,1a3acad2077a858a74a779d4491156ce1ee7bc19867c20b6e8d928e1887b850e,1900-01-01,9999-12-31 23:59:59,True,052f36659dedb1b26cb3367988cbf35eb5c56dfb5177efde91ee2eeec834445b,manual_run_1,2026-06-24 00:59:33.548
1729,Davi Miguel Monteiro,M,1976-03-04,Araújo,AP,2024-02-20,8495576aec52c4878d3211548839a4f0f7bb5a7041503a9242f4beb329ed6a6a,1900-01-01,9999-12-31 23:59:59,True,9d195a6e75966ba0e544ae0e4156b6c67d6b8eb2b946dc71eee4288f3bdcd208,manual_run_1,2026-06-24 00:59:33.548
7191,Ryan Albuquerque,Outro,1993-03-15,Macedo da Prata,AL,2023-07-31,dae58789d664ca1ce2474dd382b5e7edf33eda338ae3d130c88f3daad06f157f,1900-01-01,9999-12-31 23:59:59,True,3b45c53302087a33e69d5a7c0ddd31c1833ec462581b5a435acae623a53db820,manual_run_1,2026-06-24 00:59:33.548
10280,Benício Correia,F,1972-03-04,Aragão Paulista,SE,2024-09-11,16b53e5304a971cb2b420be24f3c788d649f274af9be2a42015077723087b45c,1900-01-01,9999-12-31 23:59:59,True,dd4f385bd97cd8d4a8d912a4407d86414244a784a50ee7f7387c79b17b89dfde,manual_run_1,2026-06-24 00:59:33.548
12724,Luiz Otávio Rocha,Outro,1989-03-05,Andrade das Pedras,GO,2024-02-15,a0991a18d48aa3de87f2e03b9fe83c071eb672fefe6557dbb9d1f4549693ea9b,1900-01-01,9999-12-31 23:59:59,True,e3e55dc5f810cafee76195a1450f5511cde667eaf4ec7a9abc7b9891e3138cb4,manual_run_1,2026-06-24 00:59:33.548
8283,Kevin da Rosa,M,1980-11-16,Machado do Galho,TO,2024-07-16,9db2d6a702e3f9949a8231a478b533af3bd75fc42eae283eafbd0f72cb5dff29,1900-01-01,9999-12-31 23:59:59,True,0e950c54f192caec180fba3e03657808695726e0f34f5e1d6e0a611e39bc5b25,manual_run_1,2026-06-24 00:59:33.548
7530,Beatriz Gomes,Outro,1974-07-14,Peixoto,AC,2023-05-31,b4695ecb46fb10d26f6f3667554d91f77c88c8e80145d02085b6cd1cb9b8897f,1900-01-01,9999-12-31 23:59:59,True,a5b7e7b176cdaccc0aa1f1a618e33e11ba67c0a4e5727817f9bec4a5906da769,manual_run_1,2026-06-24 00:59:33.548
11258,Sr. Danilo Pereira,M,1955-05-19,Ramos,AL,2023-12-24,781daa54edc97cec1e50a5b3e250c7b95f5c133f27b21a4ae9d90c06537372f6,1900-01-01,9999-12-31 23:59:59,True,17a426df91ff6da129a77c372ed4147580c52d33432e1c0d238fb66206a3ee71,manual_run_1,2026-06-24 00:59:33.548
2515,Sra. Gabriela Garcia,F,2001-04-24,Rezende da Mata,TO,2024-11-22,0074dc9e134b8fbac17df2a79dcbbdf9de8e7204c0d5350dbe73ef6bca1a2e92,1900-01-01,9999-12-31 23:59:59,True,3ad07100763192f5d1033a79cc53593f5e9e7b6a666d2182da8421dca250fd65,manual_run_1,2026-06-24 00:59:33.548
5474,Isabela Peixoto,M,1993-08-13,Camargo,PI,2025-03-10,8fc6668fedec1c8146df9efaf71a8e08ec3bda7058d3b3a9adf58e3f8089d17f,1900-01-01,9999-12-31 23:59:59,True,1baf4d7a6e31bdb755d673192138a9d758becd805e98531888a1d2134352c2af,manual_run_1,2026-06-24 00:59:33.548
6331,Maria Liz Peixoto,F,1976-07-21,Moraes,PB,2025-05-30,d5dd88767b84f5e2c12dc31d97ad5cd5daf6c98a668141a2464e3b049d847e38,1900-01-01,9999-12-31 23:59:59,True,84b356ef8421cfef81ddc961798457c8f56d9b5fea6339b8709a554291be894e,manual_run_1,2026-06-24 00:59:33.548
7729,Pedro Henrique Cassiano,Outro,2007-03-28,Macedo,SC,2023-06-07,b07935e9c5dc7400379a6e96978f519dfdf076bd449e480329c80df8052cfeaf,1900-01-01,9999-12-31 23:59:59,True,99e7b15cb9bbc9c1de807b50531705ab3d23592861c604bcbf747ebb4fdddcf2,manual_run_1,2026-06-24 00:59:33.548
3996,Ágatha Carvalho,Outro,1974-10-21,Sousa,PA,2026-06-01,9f523fce6e08179406eeecfafb6d52df252654ea7bbc670972fb418e17911277,1900-01-01,9999-12-31 23:59:59,True,cbe41d915dcf67c8c8b28e0869cd9d4300a1f4fa48b76ab86d25295bd9e1493e,manual_run_1,2026-06-24 00:59:33.548
5929,Gabriel das Neves,Outro,1977-11-28,Pastor,ES,2025-07-09,726fd7ce4726475950605dc3e1cb4dad82fb76ffc3dbaf54f0bbb9729c8614fd,1900-01-01,9999-12-31 23:59:59,True,db11d09130199903850da7d33f6653bd42372ffb159550c6c8ab5db2af2a30ae,manual_run_1,2026-06-24 00:59:33.548
14089,Diego Nogueira,Outro,1979-12-05,da Costa,GO,2023-07-16,e0d8ca27bec7aee06a06adf24a737300855df3e5c5ad016e69dae768fd7f525b,1900-01-01,9999-12-31 23:59:59,True,fa4600ccbf118116e5c31b83286555eea9237fb1af655a7a13504fea82494da8,manual_run_1,2026-06-24 00:59:33.548
10822,Melissa Cavalcanti,F,1951-01-09,Pacheco,SC,2023-08-31,e6b26d6493a622bdd7ada0ce3a63370e975350ec0bdd566e5087a71e25474cde,1900-01-01,9999-12-31 23:59:59,True,97d4307eb7d02de38b90d79648214dd935fee296334df78db8ea352b43b8f679,manual_run_1,2026-06-24 00:59:33.548
3943,Dra. Manuela Caldeira,M,2007-12-20,Santos,AL,2023-10-10,e2866ed31d448fd8dd78123cee9c36f5d0d66566dc98060c47d3cbc9f5a7dcec,1900-01-01,9999-12-31 23:59:59,True,140e136f268d26d779b151b2c59862a5cc4fd5d4a319361fdad3c50f486846b0,manual_run_1,2026-06-24 00:59:33.548
13971,Murilo Jesus,M,1984-10-17,Andrade,PA,2026-03-30,35099e24b81c77d730d09b3ab1371c84551695d34418c9bd7e65bb37f6764cfb,1900-01-01,9999-12-31 23:59:59,True,6d78ea3177a003537ba691e0b53c5ad684918d9326bf95d9094b0d62c1392874,manual_run_1,2026-06-24 00:59:33.548
10308,Marina Castro,F,1973-04-19,Caldeira de Almeida,RJ,2024-05-24,517f4be40e2c492bd1ed575eb27173f50879e862de5d26e7074af7de4b695fa0,1900-01-01,9999-12-31 23:59:59,True,7fb5b89ba9f300f5c89bc16580cadcf2610ab9383587b04b13913295b0b24ebc,manual_run_1,2026-06-24 00:59:33.548
9360,Alexia Azevedo,Outro,1999-07-29,Fernandes,SE,2025-06-28,0d554919b05b67dfb86cf644cd17ccf9b28efec9b2bd324e17384ef62d1138c2,1900-01-01,9999-12-31 23:59:59,True,642010a636904efdf9b9d08ff6db107677ebc4b45ca317f9d9c180ff1a86fe14,manual_run_1,2026-06-24 00:59:33.548
8027,Vinicius da Costa,F,1981-08-09,Azevedo,SC,2026-03-26,3708e10fd9886da1140665a74198f1b35842afeba48f72291c7ef8196e6f35f8,1900-01-01,9999-12-31 23:59:59,True,4240b6463dbb13d3eee6333bcff4b2b8bacc3ff390ed2183956609c49d65bd79,manual_run_1,2026-06-24 00:59:33.548
5401,Emanuella Farias,Outro,1983-01-03,da Rocha,GO,2025-01-24,a152b3134832b6ba39db72de6ffbd4c6dbdd01466842ea6de28e4b27cd48f0d0,1900-01-01,9999-12-31 23:59:59,True,0ef1c7e0776813bafe60d0ffa8dfe3998e26aa8917e4aaa9dbe62b00e99b2ce2,manual_run_1,2026-06-24 00:59:33.548
12753,Ana Duarte,F,1978-12-30,Vasconcelos,PR,2025-01-24,1e0c90bbb313d511d08580d6a7c501ad6f197a7ea5bcc1aae997895b682770ce,1900-01-01,9999-12-31 23:59:59,True,8f9f0be512b47b52d541d56b0fa6760d3128914de099acddfaf962d6d2b49038,manual_run_1,2026-06-24 00:59:33.548
11094,Dr. Caio Borges,Outro,1995-05-29,Costela,MT,2026-03-11,5a665bc74ec464c8468ade8e93b1426b7d54d6e431f8e4fc9407697d57f8fe16,1900-01-01,9999-12-31 23:59:59,True,ef730dfb39923df8d37c8583312b207cdc51525d61b69e40f5ccf89136533792,manual_run_1,2026-06-24 00:59:33.548
4986,Eloah Casa Grande,M,1995-03-28,da Mata,AP,2026-06-08,cfa628749fee1a9e10215fef141d934a83b52d31236bc2807ff07c17988ed08b,1900-01-01,9999-12-31 23:59:59,True,ffbb140ae92c2266b4580c495229563d942e9e17a2f147046f34d16b445fdcc5,manual_run_1,2026-06-24 00:59:33.548
9502,Mathias Porto,F,1960-10-20,Nogueira da Praia,MS,2023-05-06,c8d04215fbd456924d5a6c0a4e7804e66fb9a9fefbc890a6cb4d7786c4d19b2d,1900-01-01,9999-12-31 23:59:59,True,3c8cdcaeec2cbdd9124148aa8c2e90d5e395fa479e422beb44b3317ce3f6dbf9,manual_run_1,2026-06-24 00:59:33.548
13116,Antony das Neves,Outro,1988-11-23,Machado,PI,2025-02-12,6698214e56c6ef722859e000694061b78981565edd55c3847cead0fc8cb32d5a,1900-01-01,9999-12-31 23:59:59,True,5d81a883c3adfaae2901dc9d6d4b98af53c53b74fb12228f275f593e4315e965,manual_run_1,2026-06-24 00:59:33.548
3764,Leonardo Araújo,M,1992-04-05,Garcia,MS,2024-04-14,cdd673da15f775368a03f435adedb283f17094bcef4632b6310990ebe509d2cd,1900-01-01,9999-12-31 23:59:59,True,1a4063149b631b1f235d63b94d6af2251e05ad9f23b4c19529c150f0ab77a57a,manual_run_1,2026-06-24 00:59:33.548
9324,Dr. Luan Castro,F,1968-07-06,Castro,MT,2024-07-27,92aef3dd8f37cd6ff793563c379308a23bb8117510cf29e99a5f8be885ba9fe0,1900-01-01,9999-12-31 23:59:59,True,21882ed5c4e2861fc655a382042041a4a9ba5a0ca35bd43f463de0c775773603,manual_run_1,2026-06-24 00:59:33.548
3068,Renan Barros,F,1982-08-07,Machado de Gomes,MS,2024-01-14,af52c1219dfc5bd921330e64c372d7943f0cde59140834ae02095864c81acadf,1900-01-01,9999-12-31 23:59:59,True,4eba1907d9cf11bab0e51216c6abbec0147d8b37af16a6eaf758500f867c85b6,manual_run_1,2026-06-24 00:59:33.548
364,Benício Monteiro,F,1987-08-15,Martins dos Dourados,BA,2026-05-05,ea5dc0d172bcfb489b3cfc51cac91846418f660781d61b8fe9a88028e85cd93f,1900-01-01,9999-12-31 23:59:59,True,a89044e87f63c2da0c9632cef537abc17c6f2691822ab973c3f3582b78d7dc11,manual_run_1,2026-06-24 00:59:33.548
11370,Stella Santos,M,1982-05-14,da Mata,RN,2023-03-29,183bc90bce188bfe5e10686572774b28274d16990a41e50795d480062941e8da,1900-01-01,9999-12-31 23:59:59,True,9747a00808a803167bc66775e7a8b172e29f6c2c59f48644f6c0f9180a341caf,manual_run_1,2026-06-24 00:59:33.548
7205,Lucas Pereira,M,2001-10-25,Sampaio do Amparo,SP,2024-03-02,0c33433d31afb1c364f54152f397989a641bdc3dbadde6563a452c3ac2b57ba0,1900-01-01,9999-12-31 23:59:59,True,681ffe19cd18a016b368a779c42cfa1b1c0e10e0c673acddada34d000caafbd4,manual_run_1,2026-06-24 00:59:33.548
9815,Letícia Fonseca,Outro,1999-10-07,Cassiano,MT,2025-01-05,e49596dcfa7f212929e68f1ad2b4c9dc3c27393eb19d27d2b0e112e2bead7ce6,1900-01-01,9999-12-31 23:59:59,True,043ac588adbc8c1a0ef3fa01aa5ea7ec65b8c086c179c2e67e9a28e185c73bb9,manual_run_1,2026-06-24 00:59:33.548
11765,João Pedro Pastor,F,1979-08-30,da Cruz,MA,2023-06-12,b082ea82588d7122224650ac3a596ecd14608b96a486d07713ffa682d82332fc,1900-01-01,9999-12-31 23:59:59,True,5fde747dbccc8024996d528eb31e9198c623e13c18c6652c80c5ede2ba4af308,manual_run_1,2026-06-24 00:59:33.548
7378,Luara Mendes,M,1969-03-05,Pereira de Andrade,SE,2023-01-31,b7d72160ce83e8415ea43c3d30fcd80d56851855806c5979a7c9825f319cf970,1900-01-01,9999-12-31 23:59:59,True,b4b885d43624214966ab182cb9b680152c52b1f4147918b7952cb7e0740de83a,manual_run_1,2026-06-24 00:59:33.548
6200,Cecilia Montenegro,Outro,1995-05-15,Novaes,PE,2023-11-06,cc6764abf898f5f6183a7d17c216582fc787c1ccc9f96aa69a9849cabaf391ea,1900-01-01,9999-12-31 23:59:59,True,d4bce5c6b7bce7ece8b10c44a7cd45f0e9bb194fd828050eb08a2a41448fbb0d,manual_run_1,2026-06-24 00:59:33.548
1703,Larissa Macedo,F,2001-04-09,Pimenta da Prata,RO,2023-11-07,1d6d3c2a1d935289f0e9c483154a30640f36a167130e69e95f1348bf9010cea3,1900-01-01,9999-12-31 23:59:59,True,d0c0d03cf448880c6b428dedb9f5d534b775e8ef1526b35176e25651dea650cd,manual_run_1,2026-06-24 00:59:33.548
10189,João Guilherme Moura,Outro,1954-03-22,Pires de da Rocha,RR,2023-10-06,2803fd3f84c8bb79f3a8980c590489d8d29b63e1e09604520028e3568b77525c,1900-01-01,9999-12-31 23:59:59,True,81c1789ecd8f7ec9f7822be02949659a65bea9458ec6cdfc89d73a414762e1b0,manual_run_1,2026-06-24 00:59:33.548
8465,Sra. Sara Abreu,M,1977-07-17,Souza de Sá,BA,2023-02-20,d7d82f8fb4fbd888a2fbcfc479b07122eb2a2c9e874ebdf0822b404b38273291,1900-01-01,9999-12-31 23:59:59,True,0707f7b7df2015be0f0ec64a3803e17e0e0a0b7035b235c4ea320bfe83484a55,manual_run_1,2026-06-24 00:59:33.548
13192,Dra. Esther Vargas,M,2002-11-09,Rezende,PI,2025-03-05,95ef2ac2de882ae87eeaa8f9ae36745ffaccdf64c120bf839d5677a853dc0203,1900-01-01,9999-12-31 23:59:59,True,ad4ebbb2d21bb3dd2c9b5ff62fc45db0d8e8e3939ed5e5a680bd24d5e33c34cb,manual_run_1,2026-06-24 00:59:33.548
1838,Júlia Macedo,Outro,1990-05-14,Almeida de Viana,TO,2026-05-05,8a61bdd385c57f1ff125d0c50a636304b1dd26470f26229ce677b71d6b965d63,1900-01-01,9999-12-31 23:59:59,True,7617ef19d844dd14589a65fd4ac9d235f7e60d4390c15abcf0ffa91e0264ea4e,manual_run_1,2026-06-24 00:59:33.548
12615,Ana Vitória Ramos,Outro,1990-12-07,Montenegro,MS,2023-11-30,2b100589142127e7b4eaf5bb6a8dca203c49fd13d0780483d93e294501ba2e33,1900-01-01,9999-12-31 23:59:59,True,8a66706a1888ba77ec6fe585d84882d2c03a633abb87fa8c066a4276e6505cf2,manual_run_1,2026-06-24 00:59:33.548
