id_cliente,nome,email,cpf,telefone,data_nascimento,genero,logradouro,cidade,estado,cep,data_cadastro,updated_at
9196,Ana Julia Leão,arthur79@example.org,063.148.572-44,41 2320-8079,1972-07-12,Outro,"Colônia Henry Gabriel Cirino, 20",Moura,MT,61358-473,2024-12-16T00:00:00,2025-11-08T00:00:00
9197,Maria Nunes,felipefogaca@example.com,925.806.417-85,+55 11 5328 0414,1984-01-12,Outro,"Chácara Cavalcanti, 82",Freitas Verde,DF,54616-973,2023-03-27T00:00:00,2026-02-20T00:00:00
9198,Eloá das Neves,lizda-mata@example.net,407.259.618-30,+55 61 9396 1700,2005-07-09,F,"Núcleo de Abreu, 5",Albuquerque Paulista,RR,32044-588,2025-10-19T00:00:00,2025-12-30T00:00:00
9199,Danilo das Neves,isisaragao@example.org,859.273.604-83,+55 (021) 8139-2955,1981-12-03,M,"Loteamento Luiza Azevedo, 63",da Conceição,PB,54630-380,2025-04-04T00:00:00,2025-04-22T00:00:00
9200,Joaquim Almeida,csilveira@example.net,528.704.319-88,0300 076 5871,1972-07-07,Outro,"Morro Ravy Câmara, 46",Fonseca,TO,80694543,2023-02-22T00:00:00,2024-03-19T00:00:00
9201,Henry Duarte,matheus72@example.org,605.429.713-99,(061) 8986 1450,1952-04-16,M,"Viaduto Porto, 13",Campos de Silva,AP,31484740,2025-03-06T00:00:00,2025-04-26T00:00:00
9202,Juan Siqueira,cirinogustavo@example.net,912.305.678-95,(021) 9747 4136,1979-01-09,Outro,"Rodovia Enrico Lima, 34",Guerra,RO,84220131,2025-07-31T00:00:00,2026-01-25T00:00:00
9203,Léo da Costa,josecirino@example.net,017.354.829-60,(084) 3651 2774,1976-12-05,M,"Vale Marcos Vinicius Vasconcelos, 40",Gomes do Amparo,PB,85711008,2023-03-05T00:00:00,2023-05-24T00:00:00
9204,Marcelo Nogueira,andrademaysa@example.org,261.473.509-43,(031) 9581-0923,1970-01-02,F,"Condomínio de Carvalho, 80",Novais das Pedras,RJ,08048996,2023-03-14T00:00:00,2025-05-06T00:00:00
9205,Luara Barbosa,sacaroline@example.com,681.037.425-62,(061) 9444-8384,1991-03-11,M,"Pátio de Castro, 16",Nascimento,PR,33033991,2024-07-06T00:00:00,2026-02-14T00:00:00
9206,Leandro Nogueira,ceciliacunha@example.net,214.586.093-24,+55 31 9208-2453,1974-10-19,Outro,"Rodovia Brayan Farias, 63",Alves de Garcia,RN,11207-150,2026-01-17T00:00:00,2026-05-07T00:00:00
9207,Marcelo Guerra,salesarthur@example.org,765.189.043-48,84 3057 7310,1964-10-08,F,"Lagoa Ribeiro, 99",da Luz de da Cruz,MT,32884-622,2023-12-31T00:00:00,2025-06-24T00:00:00
9208,Luiz Otávio Viana,oporto@example.org,312.076.849-96,+55 61 2083-4084,1960-07-17,Outro,"Praia Luana Cavalcanti, 17",Pereira,BA,46101-206,2023-07-20T00:00:00,2025-10-11T00:00:00
9209,Heloisa Porto,lviana@example.net,746.051.932-43,+55 61 2027-2414,1999-09-05,Outro,"Núcleo de Cunha, 55",Mendes,SE,62304-633,2023-08-13T00:00:00,2025-08-29T00:00:00
9210,Valentim Alves,joao-gabrielbarros@example.net,546.092.817-67,+55 (011) 6181 2684,1971-02-15,Outro,"Vereda de Fogaça, 15",Cassiano das Flores,SP,21693923,2024-04-29T00:00:00,2026-03-10T00:00:00
9211,Dr. Valentim Oliveira,maria-luisavieira@example.net,572.183.940-60,+55 71 8609-5891,1985-07-04,F,"Aeroporto Dias, 74",Gomes Paulista,MG,14945-237,2026-04-13T00:00:00,2026-05-10T00:00:00
9212,Hadassa Viana,danielacaldeira@example.net,960.342.815-98,61 3176 2647,1969-05-21,M,"Viela Isabel Cavalcante, 2",Fonseca,SE,95299-151,2024-05-26T00:00:00,2025-05-22T00:00:00
9213,Dr. Marcos Vinicius Machado,ccirino@example.com,931.602.845-06,(041) 9494-9338,2006-11-23,M,"Viaduto Sales, 32",Ferreira da Praia,MS,71290-601,2025-05-27T00:00:00,2026-01-31T00:00:00
9214,Sr. Guilherme Pimenta,breno35@example.org,043.685.721-90,(041) 4105-9179,1963-08-13,M,Feira Fonseca,Novais,PR,44696507,2024-12-30T00:00:00,2026-02-20T00:00:00
9215,Gustavo Gonçalves,siqueiraluiz-gustavo@example.com,073.895.216-86,+55 (051) 4759-1643,2002-07-04,M,"Via Henrique Brito, 23",Fernandes Verde,BA,22627-261,2023-04-29T00:00:00,2025-11-14T00:00:00
9216,Kaique Rocha,manuelaribeiro@example.com,367.024.519-70,(031) 8355-8613,1985-07-26,M,Recanto Mariana Campos,Guerra de Goiás,GO,02961-261,2025-12-29T00:00:00,2026-05-15T00:00:00
9217,Maria Luiza da Luz,xcastro@example.com,069.538.714-66,61 6936 1018,1954-12-09,M,"Parque Novaes, 559",Martins,SE,90070602,2023-06-24T00:00:00,2024-09-03T00:00:00
9218,Sra. Isabel Sousa,ucasa-grande@example.org,160.958.432-51,(071) 0420-6555,1994-08-21,M,"Lago Barbosa, 2",Pimenta da Praia,RN,89313-836,2024-12-08T00:00:00,2025-03-27T00:00:00
9219,João Felipe Borges,maysa01@example.com,852.430.671-80,+55 31 5583-3884,1980-02-17,F,"Colônia Casa Grande, 7",Abreu,DF,56531463,2023-01-15T00:00:00,2023-06-16T00:00:00
9220,Sr. Francisco Machado,marqueslucas@example.com,264.539.017-06,+55 31 1279 3160,1990-10-30,F,"Largo Pastor, 81",Brito Verde,CE,07029-994,2023-04-07T00:00:00,2025-11-20T00:00:00
9221,Ravi Lucca Vargas,caua05@example.org,745.618.392-91,(071) 5463 3860,1956-09-06,F,"Fazenda da Paz, 74",Pastor de Peixoto,RN,11880-205,2025-10-05T00:00:00,2026-03-16T00:00:00
9222,José da Mata,luiz-fernando62@example.net,917.403.682-31,(084) 0926-3687,1998-04-03,F,"Área Moreira, 82",das Neves de Goiás,RO,68822097,2024-04-09T00:00:00,2025-06-25T00:00:00
9223,Ana Luiza Duarte,oliviasantos@example.net,802.397.416-50,+55 51 2532 0882,1951-03-21,F,"Estrada de Alves, 37",Santos,RR,62357-017,2024-04-05T00:00:00,2025-02-20T00:00:00
9224,Helena Guerra,lopesnina@example.com,203.718.456-53,+55 51 4185 2272,1953-08-24,F,"Viela Hadassa Sampaio, 55",Rezende do Norte,SP,14391-516,2026-03-08T00:00:00,2026-04-29T00:00:00
9225,Samuel Gomes,blima@example.com,417.256.830-08,+55 61 0433 9863,1974-01-22,Outro,"Viaduto de Rodrigues, 32",Campos de da Cruz,AC,03014646,2023-05-09T00:00:00,2024-11-07T00:00:00
9226,Emanuelly da Rocha,emendonca@example.org,280.716.395-59,0500-597-9758,2002-03-16,Outro,"Núcleo Pacheco, 77",da Luz Alegre,AC,12565543,2024-02-06T00:00:00,2026-01-26T00:00:00
9227,Paulo Barbosa,isabellyda-mota@example.net,028.639.475-83,(051) 4696 3094,1950-11-09,Outro,"Feira de da Costa, 313",Almeida,SC,84877565,2023-04-16T00:00:00,2025-11-05T00:00:00
9228,Manuela Leão,sabrinapinto@example.net,891.250.364-24,(021) 4158-2652,1996-10-08,Outro,"Viaduto Novais, 34",Moura,PA,15016-718,2024-04-12T00:00:00,2025-04-19T00:00:00
9229,Maria Júlia Cavalcanti,augusto36@example.com,359.127.860-21,31 5413-2919,1985-01-02,M,"Favela de Moraes, 882",Ramos,MG,76080186,2025-01-17T00:00:00,2025-10-31T00:00:00
9230,Daniel Cardoso,xleao@example.com,895.740.132-60,(081) 6761-9369,1991-10-09,M,"Trevo de da Conceição, 7",Caldeira,MT,45125488,2023-02-21T00:00:00,2026-01-07T00:00:00
9231,Sra. Alícia Ribeiro,ravy69@example.com,562.384.907-56,0300-117-2590,1987-03-04,F,"Trevo Ravi Pimenta, 87",Novais de Silva,ES,40706775,2024-01-07T00:00:00,2025-11-22T00:00:00
9232,Natália Gonçalves,mouralucas@example.com,536.401.298-06,+55 61 4337-7578,1960-04-04,Outro,"Ladeira Luiza Moreira, 86",Campos do Oeste,SP,71543-582,2025-08-22T00:00:00,2026-01-04T00:00:00
9233,Diogo da Rocha,rcamara@example.net,529.803.617-12,+55 (081) 7933-6417,1965-03-16,Outro,"Setor de Mendonça, 46",Jesus,SP,40066-232,2023-05-20T00:00:00,2024-03-04T00:00:00
9234,Maria Laura Dias,ribeiroolivia@example.net,016.295.487-58,0900-866-0039,1961-06-04,F,"Morro Nogueira, 31",Azevedo da Prata,RJ,18992071,2025-12-07T00:00:00,2026-03-16T00:00:00
9235,Gabrielly Ramos,brayanporto@example.org,540.682.971-85,+55 61 6651 9492,1988-04-05,M,"Jardim de Rocha, 17",Castro dos Dourados,RO,57474151,2023-08-01T00:00:00,2024-01-29T00:00:00
9236,Miguel Guerra,maria-juliarocha@example.org,280.459.176-01,0300 745 4429,2005-12-26,M,"Rodovia Ana Julia da Rocha, 93",Araújo das Pedras,SE,20140-799,2023-09-21T00:00:00,2026-05-27T00:00:00
9237,Yago Lima,souzanicolas@example.com,540.286.319-98,+55 (071) 1646-8678,1964-08-12,F,"Via Fernanda da Mota, 52",Araújo do Amparo,RS,27274916,2023-12-07T00:00:00,2024-02-22T00:00:00
9238,Luiz Miguel Silveira,ramoscaleb@example.org,429.317.605-52,+55 (061) 8609 6960,1987-11-23,M,"Aeroporto de Leão, 61",Azevedo de Gomes,SE,88197-374,2023-12-07T00:00:00,2024-11-01T00:00:00
9239,Erick Campos,lda-rosa@example.com,624.089.315-33,+55 41 4040 5252,1990-11-12,M,"Pátio de Camargo, 352",da Costa,RJ,36667902,2025-02-12T00:00:00,2025-03-26T00:00:00
9240,Eduardo Moura,nnunes@example.com,901.678.325-30,+55 51 8791 6437,1953-06-26,F,"Pátio Isabela Monteiro, 7",Pires,SE,96639871,2025-09-28T00:00:00,2025-12-12T00:00:00
9241,José Moraes,wmarques@example.com,329.147.056-70,(084) 1917 8884,1965-01-08,F,"Quadra Vasconcelos, 52",Brito,PB,67859-357,2024-09-18T00:00:00,2025-10-26T00:00:00
9242,Gustavo Camargo,theopimenta@example.org,382.970.154-32,(084) 8058-0390,2005-09-15,Outro,"Setor Casa Grande, 24",Lopes das Flores,GO,97841-294,2024-06-24T00:00:00,2026-03-30T00:00:00
9243,Dom Costa,maria-clara88@example.org,084.762.935-00,+55 (041) 7631-7903,1976-09-01,F,"Vereda Casa Grande, 75",Costela do Oeste,RR,56438138,2025-02-12T00:00:00,2026-05-26T00:00:00
9244,Dr. Breno Rios,marcelo29@example.org,482.631.975-46,(051) 4927-0987,1952-02-18,F,"Praia de Monteiro, 68",Gomes,RO,10123-279,2024-03-15T00:00:00,2024-09-16T00:00:00
9245,João Melo,zcirino@example.org,475.361.089-66,+55 21 9154 2514,2000-11-24,F,"Trevo da Costa, 23",Nunes de da Rosa,AP,62364-879,2024-10-11T00:00:00,2025-07-24T00:00:00
9246,Rafael Ribeiro,lorenaduarte@example.org,819.263.504-05,31 5095-3123,1987-07-26,Outro,"Praça de Marques, 391",Cirino,PI,10638184,2023-08-13T00:00:00,2024-02-28T00:00:00
9247,Sr. Pedro Miguel Azevedo,halves@example.org,465.023.871-44,71 9037 5619,1969-01-22,M,"Sítio Eduarda Gonçalves, 14",Sampaio do Norte,MG,58127-732,2024-12-02T00:00:00,2025-02-27T00:00:00
9248,Anthony Azevedo,henry-gabrielcamargo@example.net,514.703.826-44,+55 (071) 6947-3333,1992-04-17,Outro,Alameda Antônio Novais,Fernandes,AC,31934-725,2025-07-10T00:00:00,2025-10-14T00:00:00
9249,Maria Clara Vieira,wda-luz@example.net,802.453.796-65,+55 71 3774-5526,1952-05-07,M,Viela Otto Melo,da Conceição da Praia,DF,21137-674,2024-11-23T00:00:00,2025-04-19T00:00:00
9250,Pedro Henrique da Cruz,lais90@example.net,253.104.968-15,0500-351-1044,2007-04-08,Outro,"Área Costa, 3",Sampaio,RS,94933464,2026-02-05T00:00:00,2026-05-21T00:00:00
9251,Davi Luiz Martins,marquesryan@example.com,052.891.746-30,+55 (084) 2273-3486,1950-06-23,Outro,"Via de Gomes, 54",Melo,RJ,09348-723,2026-01-10T00:00:00,2026-02-04T00:00:00
9252,Dr. Miguel Cavalcanti,aylla50@example.net,516.802.794-67,+55 81 9481-8556,1952-06-21,Outro,"Rua Oliver Silva, 1",Camargo da Serra,PA,63374-458,2024-03-19T00:00:00,2025-06-17T00:00:00
9253,Carlos Eduardo Nunes,tlopes@example.com,935.062.417-61,(051) 7782-4163,1962-05-20,M,"Vale Luigi Porto, 11",Cassiano das Flores,PI,33296759,2025-11-16T00:00:00,2026-02-01T00:00:00
9254,Bernardo Novaes,qda-mata@example.com,832.145.706-17,(084) 3588 4661,2008-03-29,M,"Fazenda Sabrina Silveira, 84",Rodrigues,GO,22980535,2024-07-26T00:00:00,2025-12-16T00:00:00
9255,Otávio da Mota,isadora38@example.com,642.809.135-60,0300-219-2355,1994-03-16,M,"Morro de Teixeira, 7",Viana de Ramos,CE,78446-553,2025-02-21T00:00:00,2026-01-30T00:00:00
9256,Heitor Costa,yurifarias@example.net,230.986.147-22,(011) 9653 7022,2004-07-06,F,Área Arthur Gabriel Pacheco,Pastor,RO,77183437,2023-02-27T00:00:00,2023-07-29T00:00:00
9257,Rafaela Brito,sleao@example.com,542.310.689-33,(031) 5927 4823,1968-04-23,M,"Viela de Nascimento, 26",Castro Alegre,ES,39550933,2025-12-05T00:00:00,2026-02-05T00:00:00
9258,Juan Pinto,maria-juliaguerra@example.com,617.529.843-82,+55 (084) 1947 7918,2003-12-27,M,"Vale da Costa, 66",Albuquerque,AM,65005884,2024-10-24T00:00:00,2025-07-24T00:00:00
9259,Manuela da Mata,teixeiraraul@example.org,678.209.415-02,0500 172 0310,1994-09-16,F,"Passarela de Duarte, 989",Rodrigues,CE,21993-103,2023-08-16T00:00:00,2024-08-28T00:00:00
9260,Ana Cecília Machado,theo11@example.net,862.170.935-02,+55 51 5502 4867,1960-09-18,F,"Colônia de Fernandes, 31",da Mata,AC,75288342,2026-01-14T00:00:00,2026-03-08T00:00:00
9261,Eloá da Cunha,camargoarthur@example.org,670.325.489-38,81 4666 1697,1972-01-03,Outro,"Residencial de Montenegro, 99",Cassiano do Norte,PR,55520-644,2024-02-05T00:00:00,2024-02-06T00:00:00
9262,Olivia Pinto,daniela97@example.net,139.768.042-31,+55 71 1956-1291,1980-11-08,F,"Condomínio de Costa, 1",Farias dos Dourados,PR,08196323,2025-03-19T00:00:00,2025-08-15T00:00:00
9263,Isis Cavalcante,pereiraana-liz@example.org,872.105.439-88,(084) 6567 9502,2004-04-09,F,"Estação da Luz, 62",Pinto de Ramos,RO,67876235,2023-04-05T00:00:00,2023-04-26T00:00:00
9264,Felipe Nunes,da-cruzjuan@example.net,845.012.693-24,21 4832 7804,1972-09-07,M,"Rodovia Melo, 26",Andrade do Oeste,PI,42144809,2025-09-16T00:00:00,2026-04-26T00:00:00
9265,Enzo Melo,da-rosarodrigo@example.net,931.284.076-22,(071) 8247 4905,1963-10-07,F,Lagoa Marcos Vinicius Monteiro,Oliveira do Campo,BA,66007015,2024-04-30T00:00:00,2025-08-19T00:00:00
9266,Noah Nogueira,da-cunhasophie@example.com,652.870.134-26,51 6188 2039,1999-07-06,M,"Praia Otávio Viana, 57",Moreira de Costa,PR,81077-524,2026-05-21T00:00:00,2026-06-01T00:00:00
9267,Vinicius da Cruz,luiz-gustavonovais@example.org,524.096.871-30,+55 (051) 9012 4706,2002-11-10,F,"Travessa de Sampaio, 905",Cavalcanti da Prata,RR,55047-532,2025-05-12T00:00:00,2026-04-11T00:00:00
9268,Bryan da Mata,cassianoravy@example.com,813.762.450-35,+55 71 7612 9153,1985-04-16,M,Colônia de Cirino,Ramos das Pedras,AM,01188-523,2023-05-15T00:00:00,2025-09-13T00:00:00
9269,Ana Cecília Guerra,viniciusazevedo@example.com,687.953.041-93,+55 (081) 6578 5869,2002-04-26,M,"Lago de Almeida, 718",da Costa,MA,59135652,2025-10-18T00:00:00,2025-11-24T00:00:00
9270,Catarina Castro,oliviada-luz@example.org,407.126.589-20,(011) 5873 8298,1997-04-12,Outro,"Condomínio Eloah Lopes, 200",Pimenta de Goiás,MG,34236389,2026-01-22T00:00:00,2026-06-05T00:00:00
9271,Manuela Ribeiro,yda-mota@example.net,054.127.986-67,+55 (081) 8426 1161,1987-11-14,Outro,"Aeroporto Maria Julia Oliveira, 2",Nunes Verde,MA,76462-246,2026-02-22T00:00:00,2026-02-28T00:00:00
9272,Aurora Aparecida,matheusfonseca@example.net,823.165.794-00,0900-230-5722,2008-06-07,F,"Recanto de Camargo, 37",Pacheco,TO,01221667,2023-07-30T00:00:00,2026-05-21T00:00:00
9273,Ana Moreira,silveiramaria-helena@example.com,374.861.259-19,+55 51 9061 9904,1983-03-18,M,"Rodovia Ryan Melo, 25",Almeida,ES,55366837,2026-03-22T00:00:00,2026-04-19T00:00:00
9274,Sr. Kevin da Cruz,pereiraluiza@example.net,678.205.914-20,(051) 2287-9357,2007-11-30,F,"Vila Costa, 7",Almeida,RS,55558347,2023-11-28T00:00:00,2024-12-28T00:00:00
9275,Maria Clara da Mata,sousaisabella@example.com,092.763.184-96,(011) 4397-2195,1981-11-22,F,"Recanto Davi Lucas da Cruz, 74",Almeida,RN,73634318,2024-11-03T00:00:00,2025-12-18T00:00:00
9276,Lucca Fonseca,almeidaaylla@example.org,972.613.850-77,(051) 7992-3473,1974-07-19,F,"Parque Pedro Henrique Santos, 474",Sousa,AM,61020946,2025-05-29T00:00:00,2026-01-23T00:00:00
9277,Ana Guerra,viniciuspacheco@example.org,953.807.426-29,(071) 6920 5099,1986-01-29,M,"Praia de Rocha, 55",Moreira,MG,88494069,2026-04-20T00:00:00,2026-05-29T00:00:00
9278,Alexia Vargas,cavalcantegabrielly@example.com,062.359.814-06,0300-186-0047,2001-09-15,Outro,"Travessa de Macedo, 1",Fonseca da Mata,RO,12816308,2023-03-17T00:00:00,2025-01-06T00:00:00
9279,Dr. Diogo Pereira,joao-lucas07@example.net,489.051.376-01,+55 81 1142 6108,1967-10-04,Outro,"Via da Cruz, 89",Brito das Pedras,AC,81752829,2024-04-17T00:00:00,2025-12-31T00:00:00
9280,Dra. Maria Julia Câmara,kaiqueda-paz@example.org,782.195.304-05,81 2129 2073,1994-09-28,F,Travessa Guerra,Barros,SE,87839-984,2025-03-03T00:00:00,2026-04-08T00:00:00
9281,José Pedro Melo,ana-liviavargas@example.net,603.298.571-77,(051) 1483 3083,1966-08-12,Outro,"Distrito Letícia Cirino, 2",da Cruz,SC,04193-347,2026-03-11T00:00:00,2026-03-15T00:00:00
9282,Kevin Farias,calebmacedo@example.net,207.568.439-10,+55 41 5868-5128,1971-12-06,M,"Aeroporto Rios, 67",Azevedo,MA,52379-625,2025-09-23T00:00:00,2025-09-30T00:00:00
9283,Theodoro Nascimento,henry-gabrielsilveira@example.com,190.786.342-78,81 4100 4729,2003-02-15,Outro,Viaduto Freitas,da Cunha,AM,96076462,2023-09-25T00:00:00,2024-09-03T00:00:00
9284,Benicio Borges,ferreiraana-carolina@example.net,381.467.952-00,+55 61 5477-7102,1953-01-21,Outro,"Avenida Samuel Fernandes, 83",Machado,AL,64998237,2026-05-05T00:00:00,2026-06-02T00:00:00
9285,Otávio Azevedo,aragaocaroline@example.com,207.346.195-61,(051) 0088 4323,1991-10-15,M,"Via Otto Albuquerque, 94",Caldeira,SC,68544020,2023-09-10T00:00:00,2025-03-28T00:00:00
9286,Hellena Cardoso,monteiromaria-cecilia@example.org,804.321.957-50,+55 31 4819-2113,1981-05-08,Outro,"Ladeira de Albuquerque, 77",Leão de Pimenta,AM,69173983,2025-02-04T00:00:00,2025-11-17T00:00:00
9287,Dr. Rhavi Cavalcante,silveiraeloah@example.com,483.792.605-38,(011) 9416 9230,1966-04-27,Outro,"Fazenda de da Cunha, 97",Lima,BA,92160672,2024-01-20T00:00:00,2025-03-01T00:00:00
9288,Dr. Davi Miguel Gonçalves,dbarbosa@example.net,685.491.270-94,0300-834-5370,1963-12-13,F,"Aeroporto de Monteiro, 43",Jesus,AC,19046-839,2026-04-01T00:00:00,2026-05-21T00:00:00
9289,Yasmin Viana,casa-grandenatalia@example.com,689.312.057-59,51 2847 8334,1985-08-23,M,Jardim Aparecida,da Costa,AM,20390-174,2025-08-04T00:00:00,2025-12-23T00:00:00
9290,Isabella Moreira,emanuel33@example.net,948.530.217-79,+55 11 5350 7431,1976-12-14,M,"Lago Sampaio, 84",Rocha do Oeste,RN,35569716,2024-11-11T00:00:00,2025-07-21T00:00:00
9291,Sr. Yan Rezende,cda-mota@example.com,479.510.236-80,11 1262 9643,1971-02-18,F,"Ladeira Ana Carolina da Luz, 945",Santos,SC,47034-085,2024-05-24T00:00:00,2026-03-07T00:00:00
9292,Maitê Fogaça,siqueirafernanda@example.com,658.730.241-62,81 3519 1857,1985-06-13,F,"Estrada Alice Araújo, 56",da Cunha da Praia,CE,68632-047,2023-10-11T00:00:00,2025-12-18T00:00:00
9293,Sophie Casa Grande,acosta@example.org,083.791.526-03,84 5579 9286,1956-02-17,M,"Conjunto de Mendes, 941",Cardoso,BA,30511-905,2025-04-02T00:00:00,2026-05-14T00:00:00
9294,Maria Luiza Lopes,yasminda-costa@example.org,120.386.475-26,+55 41 0173 3960,2004-01-27,F,"Residencial Souza, 97",Siqueira,RJ,20263602,2023-12-23T00:00:00,2024-04-16T00:00:00
9295,Ísis Aparecida,evelynporto@example.com,827.430.196-03,71 1849 2209,1988-07-17,Outro,"Morro das Neves, 929",Lima,PE,52918226,2023-02-21T00:00:00,2026-03-24T00:00:00
9296,Antony Silveira,machadoyasmin@example.org,165.203.497-80,(071) 9290-4886,1970-11-13,F,"Recanto Farias, 71",Martins,PE,12669173,2025-07-21T00:00:00,2026-01-24T00:00:00
9297,Melina Martins,rfonseca@example.net,027.594.138-88,(021) 8250 4846,1967-11-04,Outro,"Vila Montenegro, 19",Barros,ES,97724-135,2023-01-22T00:00:00,2023-11-07T00:00:00
9298,Dra. Manuela Garcia,karaujo@example.net,497.836.250-47,+55 (051) 4859 6099,1975-08-28,F,"Loteamento Caleb Brito, 3",Machado do Galho,PI,18965184,2024-02-12T00:00:00,2026-04-13T00:00:00
9299,Lunna da Cruz,ianrios@example.net,905.643.178-10,+55 61 5539-5245,1957-09-06,Outro,"Estrada de Freitas, 93",da Luz,TO,72014220,2024-04-17T00:00:00,2026-05-31T00:00:00
9300,Henry Gabriel Pinto,cardosopietra@example.org,182.054.793-05,61 0893 1893,1982-11-21,Outro,"Estação Ian Sales, 79",Caldeira do Oeste,TO,39891061,2024-09-02T00:00:00,2025-03-17T00:00:00
9301,Maria Eduarda Rodrigues,maria-flor69@example.net,981.320.576-86,71 1280 2786,1953-12-13,F,"Campo de Guerra, 69",Silveira Verde,MS,94430197,2023-06-19T00:00:00,2023-06-27T00:00:00
9302,Sr. Joaquim Dias,maria-lizmonteiro@example.com,683.410.725-80,+55 (021) 9459 0804,2006-04-24,F,"Vila Fonseca, 510",Almeida,AP,73182847,2025-07-07T00:00:00,2025-11-06T00:00:00
9303,Eloah Cardoso,guilherme24@example.net,526.041.783-62,+55 (041) 4819 4411,1974-10-20,F,"Trecho Silva, 648",Cardoso,GO,29775828,2025-09-10T00:00:00,2026-02-16T00:00:00
9304,Arthur Nogueira,thomasalmeida@example.com,978.401.632-03,0300-792-0074,1976-11-08,M,"Área de Albuquerque, 42",Aragão da Serra,SP,87319-131,2025-02-11T00:00:00,2025-12-01T00:00:00
9305,Emilly Carvalho,fborges@example.net,053.961.874-84,84 6007-6347,1964-01-31,M,"Trevo de das Neves, 5",Fonseca do Galho,CE,20312-912,2024-12-07T00:00:00,2025-04-11T00:00:00
9306,Luigi Nascimento,caua22@example.com,905.374.821-05,(071) 5476-6367,1970-07-25,M,"Lagoa de Almeida, 291",Melo,SE,51378-095,2023-06-16T00:00:00,2025-02-28T00:00:00
9307,Luiz Felipe Fernandes,vasconcelosarthur-miguel@example.org,597.628.310-12,0800-189-0135,1995-10-31,Outro,"Recanto de Souza, 392",da Cunha de Costela,ES,96388-077,2023-07-01T00:00:00,2024-05-04T00:00:00
9308,Sr. Leandro Caldeira,tsilveira@example.com,235.649.710-25,0500 919 3922,1969-10-23,Outro,"Estrada de Dias, 2",Cunha Verde,MT,39289-135,2024-01-23T00:00:00,2024-04-20T00:00:00
9309,Alice Sá,fogacapaulo@example.com,832.951.670-95,+55 (021) 4579 1236,1993-12-09,Outro,"Quadra de Martins, 2",Mendonça de Cassiano,RJ,40346190,2025-01-22T00:00:00,2025-10-11T00:00:00
9310,Sra. Valentina Silveira,guerraluiz-henrique@example.org,685.032.479-92,0500 432 0333,1987-03-12,M,"Setor Camargo, 798",Silveira do Norte,MT,38071385,2025-09-14T00:00:00,2025-09-20T00:00:00
9311,Dr. Davi Lucca da Mota,henryda-cruz@example.com,619.327.504-52,+55 11 1073 2791,1982-06-07,M,"Parque Carvalho, 5",Garcia,PR,23681-424,2026-05-19T00:00:00,2026-06-02T00:00:00
9312,Theo Abreu,azevedomaria-julia@example.net,895.263.741-00,+55 (081) 0130 6167,2002-04-07,F,"Viela de da Conceição, 1",Vieira da Prata,RR,20713-297,2025-10-06T00:00:00,2025-10-26T00:00:00
9313,Igor Novais,pireshenry@example.org,069.342.178-96,(081) 9555 9001,1988-08-21,M,"Trevo Costa, 10",Mendonça,MS,53552536,2023-02-24T00:00:00,2024-03-23T00:00:00
9314,Sra. Maria Vitória Campos,emanuel85@example.org,358.290.467-92,+55 (081) 6139-4906,1978-12-01,F,"Largo Cauê Montenegro, 5",Azevedo Verde,AL,97583450,2025-04-21T00:00:00,2026-01-02T00:00:00
9315,Maria Fonseca,maysaabreu@example.net,193.840.762-87,51 5991 8706,1968-04-05,M,"Quadra Henry Gabriel Fogaça, 95",Andrade,BA,41347-214,2026-03-19T00:00:00,2026-04-26T00:00:00
